source_doi,published-online-date,published-print-date,journal-published-print-date,is-referenced-by-count,funder
10.1007/s00429-018-1723-0,2018.0,2018.0,2018.0,4.0,"Fundação de Amparo à Pesquisa do Estado de São Paulo,FAPESP,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (BR) - COFECUB,Comité Français d’Evaluation de la Coopération Universitaire avec le Brésil - CAPES,Agence Nationale de la Recherche,Conselho Nacional de Desenvolvimento Científico e Tecnológico"
10.1093/nar/gky267,2018.0,2018.0,2018.0,70.0,"Agence Nationale de Recherches,Autism Foundation"
10.1080/2162402X.2018.1484979,2018.0,2018.0,2018.0,7.0,"SILAB Jean Paufique Fundation,SFD,La ligue contre le cancer"
10.1111/ggr.12218,2018.0,2018.0,2018.0,11.0,"Institut National des Sciences de l'Univers, Centre National de la Recherche Scientifique,Agence Nationale de la Recherche"
10.1007/s10340-018-1032-7,2018.0,2019.0,2019.0,7.0,"National key research and development program of China,Beijing science and technology program,Youth scientific research funs of Beijing academy of agricultural and forestry sciences,Youth Science Foundation, Beijing Academy of Agriculture and Forestry Sciences"
10.1136/bmjopen-2017-018884,2017.0,2017.0,2017.0,16.0,"Ligue Contre le Cancer - Comité des Alpes-Maritimes,Fondation de France,Fondation UNICE"
10.1098/rsif.2018.0235,2018.0,2018.0,2018.0,17.0,Centre National de la Recherche Scientifique
10.1093/MNRAS/STX2197,2017.0,2017.0,2017.0,18.0,Horizon 2020
10.1038/s41398-018-0210-y,2018.0,2018.0,2018.0,35.0,"Fondation de l'Avenir pour la Recherche Médicale Appliquée (Fondation de l'Avenir),Agence Nationale de la Recherche (French National Research Agency),Fondation pour la Recherche Médicale (Foundation for Medical Research in France)"
10.1093/mnras/sty633,2018.0,2018.0,2018.0,20.0,Horizon 2020
10.1002/jbm.b.34059,2017.0,2018.0,2018.0,6.0,"OSEO,Graftys Company,TGIR RMN THC FR3050"
10.1007/s10530-018-1809-x,2018.0,2019.0,2019.0,3.0,"FP7 People: Marie-Curie Actions,CONICYT,FP7 Food, Agriculture and Fisheries, Biotechnology,Beatriu de Pinos Programme,Ministerio de Economía y Competitividad"
10.1002/cssc.201800778,2018.0,2018.0,2018.0,27.0,H2020 Marie Skłodowska-Curie Actions
10.1111/jmi.12713,2018.0,2018.0,2018.0,3.0,"Ministère de l'Enseignement Supérieur et de la Recherche,Federación Española de Enfermedades Raras"
10.1007/s00367-018-0546-6,2018.0,2018.0,2018.0,12.0,"Conselho Nacional de Desenvolvimento Científico e Tecnológico,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,H2020 Marie Skłodowska-Curie Actions"
10.1080/19442890.2018.1510601,2018.0,2018.0,2018.0,3.0,"Office of Polar Program,University of Alaska Museum,University of Alaska International Arctic Research Center,French Ministry of Research,French Polar Institute Paul Emile Victor,Russian Foundation for Humanities,French Ministry of Foreign Affairs"
10.1007/s11306-018-1401-5,2018.0,2018.0,2018.0,17.0,Marine Institute
10.1177/1354067X18790730,2018.0,2019.0,2019.0,6.0,Fundação para a Ciência e a Tecnologia
10.1038/s41467-018-05579-6,2018.0,2018.0,2018.0,40.0,"National Natural Science Foundation of China,Ministry of Education - Singapore,National Research Foundation Singapore,EC | European Research Council"
10.1093/mnrasl/sly138,2018.0,2018.0,2018.0,54.0,European Research Council
10.1002/jcp.27101,2018.0,2019.0,2019.0,12.0,"Women's Reproductive Health Research Center of Tabriz University of Medical Sciences, Tabriz, Iran"
10.1029/2018GC007529,2018.0,2018.0,2018.0,85.0,Centre National d’Etudes Spatiales
10.1007/s13596-018-0307-0,2018.0,2018.0,2018.0,3.0,Ministry of High Education and Scientific Research of Algeria
10.1093/gji/ggy187,2018.0,2018.0,2018.0,45.0,"French National Research Agency,National Science Foundation"
10.1002/chem.201802297,2018.0,2018.0,2018.0,11.0,"FP7 Ideas: European Research Council,Agence Nationale de la Recherche,Agence Nationale de Recherches sur le Sida et les Hépatites Virales,National Institutes of Health"
10.1007/s10545-018-0243-7,2018.0,2018.0,2018.0,15.0,"Genzyme,Institut National de la Santé et de la Recherche Médicale"
10.1186/s13071-018-3025-z,2018.0,2018.0,2018.0,12.0,"Fundação para a Ciência e a Tecnologia,Bill and Melinda Gates Foundation,Wellcome Trust"
10.1093/logcom/exy009,2018.0,2019.0,2019.0,4.0,"Fundamental Research Funds for the Central Universities of China,National Research Fund Luxembourg,EU Framework Programme for Research and Innovation H2020"
10.1016/j.jalz.2018.05.003,2018.0,2018.0,2018.0,36.0,National Institute on Aging
10.1021/acs.orglett.8b01928,2018.0,2018.0,2018.0,38.0,"Centre National de la Recherche Scientifique,Minist?re des Affaires Etrang?res et du D?veloppement International"
10.1158/0008-5472.CAN-18-0601,2018.0,2018.0,2018.0,43.0,"ARC,FRM,ANR,ANR"
10.1080/19442890.2018.1511237,2018.0,2018.0,2018.0,1.0,European Research Council
10.1186/s13195-018-0417-4,2018.0,2018.0,2018.0,14.0,French ministry of health
10.1007/s00453-018-0503-9,2018.0,2020.0,2020.0,5.0,"ANR Stint,ANR “Investments for the Future”,Inria team AlDyNet"
10.1088/1741-4326/aad751,2018.0,2018.0,2018.0,18.0,H2020 Euratom
10.1088/1751-8121/aad833,2018.0,2018.0,2018.0,0.0,Engineering and Physical Sciences Research Council
10.1007/s00220-018-3251-4,2018.0,2019.0,2019.0,5.0,Agence Nationale de la Recherche
10.1002/acm2.12449,2018.0,2018.0,2018.0,7.0,Scientific Center of Monaco
10.15252/emmm.201809158,2018.0,2018.0,2018.0,64.0,"Hessisches Ministerium für Wissenschaft und Kunst,Deutsche Krebshilfe"
10.1007/s10092-018-0284-1,2018.0,2018.0,2018.0,3.0,"CONICYT-Chile,CONICYT-Chile"
10.1021/acsphotonics.8b00542,2018.0,2018.0,2018.0,26.0,Agence Nationale de la Recherche
10.1038/s41467-018-06415-7,2018.0,2018.0,2018.0,22.0,"National Aeronautics and Space Administration,Agence Nationale de la Recherche"
10.1038/s41598-018-32489-w,2018.0,2018.0,2018.0,14.0,"Agence Nationale de la Recherche,EC | Seventh Framework Programme"
10.1007/s10346-018-1060-7,2018.0,2019.0,2019.0,9.0,Deutsche Forschungsgemeinschaft
10.1007/s10479-018-3067-9,2018.0,2020.0,2020.0,6.0,Regione Lombardia - Fondazione Cariplo
10.1038/s41388-018-0500-0,2018.0,2019.0,2019.0,23.0,Institut National Du Cancer
10.1186/s13024-018-0283-3,2018.0,2018.0,2018.0,7.0,"FP7 People: Marie-Curie Actions,Agentschap Innoveren en Ondernemen,European Research Council"
10.1093/MNRAS/STY2093,2018.0,2018.0,2018.0,85.0,"Labex,Seventh Framework Programme,European Research Council"
10.1111/mpp.12719,2018.0,2018.0,2018.0,27.0,"Special Research Fund of Ghent University,Fonds Wetenschappelijk Onderzoek,European Cooperation in Science and Technology,James Hutton Institute"
10.1007/s11214-018-0543-0,2018.0,2018.0,2018.0,60.0,"Centre National d’Etudes Spatiales,Jet Propulsion Laboratory,National Aeronautics and Space Administration,UK Space Agency,Fonds De La Recherche Scientifique - FNRS,Agence Nationale de la Recherche,Institut Universitaire de France"
10.1002/ardp.201800204,2018.0,2018.0,2018.0,7.0,"Campus France PHC-Toubkal,COST Action CA15135,CNRST-Morocco,CNRS-France,UM5R,Universidad Nacional del Sur,UM6P"
10.1093/mnras/sty2276,2018.0,2018.0,2018.0,34.0,"College of Natural Resources and Sciences, Humboldt State University,Space Science Institute,Spanish ministry"
10.1093/hmg/ddy236,2018.0,2018.0,2018.0,13.0,"National Institute of Neurological Disorders and Stroke,Prinses Beatrix Spierfonds,Spieren voor Spieren"
10.1088/1361-6528/aadf62,2018.0,2018.0,2018.0,24.0,"Centre of Excellence of Multifunctional Architectured Materials,French Research National Agency,Carnot Institute Energies du Futur"
10.1002/ps.5180,2018.0,2019.0,2019.0,0.0,"SIPRE, the Comité Nord Plant de Pommes de Terre,Conseil Régional de Picardie,Centre National de la Recherche Scientifique,Ministère de l'Education Nationale, de l'Enseignement Superieur et de la Recherche"
10.1083/jcb.201802023,2018.0,2018.0,2018.0,10.0,"Associazione Italiana per la Ricerca sul Cancro,Italian Ministry of University and Scientific Research,International Association for Cancer Research,European Research Council,Italian Ministry of Health"
10.1021/acsphotonics.8b00809,2018.0,2018.0,2018.0,85.0,"LG Display,National Research Foundation of Korea,Hyundai Motor Group,H2020 European Research Council,Minist?re de l'Europe et des Affaires ?trang?res"
10.1007/s00227-018-3428-6,2018.0,2018.0,2018.0,15.0,Labex Corail
10.1093/mnras/sty1986,2018.0,2018.0,2018.0,35.0,"National Center for Scientific Research,National Science Foundation,National Fund for Scientific and Technological Development,National Aeronautics, and Space Administration"
10.1093/cercor/bhy192,2018.0,2019.0,2019.0,21.0,"INSERM,CNRS,Université Côte d’Azur,Fondation Jérôme Lejeune,Investissements d’Avenir program"
10.1093/MNRAS/STY1151,2018.0,2018.0,2018.0,28.0,"ERC,National Research Foundation of South Africa"
10.1007/s10113-018-1425-4,2018.0,2019.0,2019.0,11.0,Agence Nationale de la Recherche
10.1364/OE.26.027058,2018.0,2018.0,2018.0,13.0,"Agence Nationale de la Recherche (ANR),European Regional Development Fund"
10.1029/2018TC005083,2018.0,2018.0,2018.0,20.0,"CNRS-INSU,Labex OT Med,GEOSUD,LABEX OT MED,INSU/CNRS"
10.1002/jbmr.3474,2018.0,2018.0,2018.0,13.0,Conseil National de la Recherche Scientifique
10.1093/infdis/jiy375,2018.0,2018.0,2018.0,30.0,Philippe Foundation
10.1093/cvr/cvy174,2018.0,2018.0,2018.0,66.0,"British Heart Foundation,European Research Council"
10.2337/db18-0201,2018.0,2018.0,2018.0,29.0,Swiss National Science Foundation
10.1029/2018GL080233,2018.0,2018.0,2018.0,43.0,"U.S. Department of Energy,Agence Nationale de la Recherche"
10.1002/jcp.27570,2018.0,2019.0,2019.0,14.0,"Stem Cell Research Center at Tabriz University of Medical Sciences, Iran,National Council for Development of Stem Cell Sciences and Technologies, Iran"
10.1111/tbed.13033,2018.0,2019.0,2019.0,15.0,"Freie Universität Berlin,Deutsche Forschungsgemeinschaft"
10.1002/gj.3339,2018.0,2019.0,2019.0,10.0,Total
10.1021/acs.macromol.8b01831,2018.0,2018.0,2018.0,27.0,European Commission
10.1007/s00285-018-1298-7,2018.0,2019.0,2019.0,6.0,"Conselho Nacional de Desenvolvimento Científico e Tecnológico,Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro"
10.1007/s11356-018-3356-5,2018.0,2018.0,2018.0,9.0,"European Commission,Université Côte d'Azur - IDEX fundings"
10.1111/jdv.14861,2018.0,2018.0,2018.0,16.0,Merck Sharp and Dohme
10.1038/s41598-018-34185-1,2018.0,2018.0,2018.0,6.0,"GANEX,Government of the Russian Federation,Russian Foundation for Basic Research"
10.1093/nar/gky688,2018.0,2018.0,2018.0,11.0,"JSPS Lateral Research,Ministry of Health, Labor, and Welfare of Japan"
10.1088/1538-3873/aad8ed,2018.0,2018.0,2018.0,5.0,"Japan Society for the Promotion of Science,National Aeronautics and Space Administration,Division of Astronomical Sciences"
10.1080/14614103.2018.1538088,2018.0,2021.0,2021.0,5.0,"German Research Foundation,European Research Council,Ministerio de Economía, Industria y Competitividad,Generalitat Valenciana"
10.1021/acs.jpca.8b08037,2018.0,2018.0,2018.0,6.0,Conselho Nacional de Desenvolvimento Cient?fico e Tecnol?gico
10.1364/OE.26.028376,2018.0,2018.0,2018.0,4.0,"Agence Nationale de la Recherche (ANR),Association Nationale de la Recherche et de la Technologie (ANRT)"
10.1111/maps.13131,2018.0,2018.0,2018.0,3.0,"PNP-INSU,CSI- Université de Nice Sophia Antipolis,Conseil National de la Recherche Scientifique"
10.1007/s00190-018-1209-0,2018.0,2019.0,2019.0,1.0,National Aeronautics and Space Administration
10.1007/s00477-018-1627-9,2018.0,2018.0,2018.0,4.0,"National Natural Science Foundation of China,Natural Science Foundation of Beijing Municipality,National Natural Science Foundation of China"
10.1002/ffj.3477,2018.0,2019.0,2019.0,0.0,"Agence Nationale de la Recherche,Université Nice Sophia Antipolis,College of Natural Resources and Sciences, Humboldt State University"
10.1038/s41467-018-06768-z,2018.0,2018.0,2018.0,35.0,"Agence Nationale de la Recherche,Fondation pour la Recherche Médicale,Fondation ARC pour la Recherche sur le Cancer,Association Vaincre la Mucoviscidose,Silicon Valley Community Foundation"
10.1038/s41598-018-34821-w,2018.0,2018.0,2018.0,14.0,National Natural Science Foundation of China
10.1364/OL.43.005367,2018.0,2018.0,2018.0,10.0,"Ministerio de Economía y Competitividad (MINECO),Centre National de la Recherche Scientifique (CNRS) et Conseil Régional Provence-Alpes-Côte d’Azur (Emplois Jeunes Doctorants 2014, plateforme OPTIMAL)"
10.1080/10643389.2018.1477417,2018.0,2018.0,2018.0,39.0,"ADEME,FCT,CICECO - Aveiro Institute of Materials"
10.1007/s40888-018-0129-z,2018.0,2018.0,2018.0,3.0,"FP7 European Commission,Italian Ministry of Research"
10.1111/cmi.12963,2018.0,2019.0,2019.0,12.0,"Centre National de la Recherche Scientifique,Agence Nationale de la Recherche"
10.1083/jcb.201805071,2018.0,2018.0,2018.0,15.0,"Inserm,Centre National de la Recherche Scientifique,Association pour la Recherche sur le Cancer,LABEX SIGNALIFE,Centre National de la Recherche Scientifique,La Ligue Nationale Contre le Cancer,Ruban Rose Award,Institut Universitaire de France,Aix Marseille Université,Infrastructures Biologie Santé et Agronomie,Cancéropôle PACA,Provence-Alpes-Côte d'Azur Region,Institut Paoli-Calmettes,Centre de Recherche en Cancérologie de Marseille"
10.1098/rsta.2018.0027,2018.0,2018.0,2018.0,1.0,Núcleo Milenio Modelos de Crisis
10.1098/rsta.2017.0382,2018.0,2018.0,2018.0,3.0,"This article was funded by Fondo Nacional de Ciencia y Tecnologia,CONICYT-PFCHA/Doctorado Nacional"
10.1002/rsa.20804,2018.0,2019.0,2019.0,0.0,"Natural Sciences and Engineering Research Council of Canada,Ryerson University"
10.1111/fme.12321,2018.0,2018.0,2018.0,6.0,"MMMPA (Training Network for Monitoring Mediterranean Marine Protected Areas project),Agence de l'Eau Rhône Méditerranée Corse,The local NGO “Abysse Plongée” (Tunisia)"
10.1002/pssa.201800383,2018.0,2018.0,2018.0,13.0,"Commissariat à l'Énergie Atomique et aux Énergies Alternatives,European Union's Horizon 2020 Research and Innovation programme"
10.1021/acsearthspacechem.8b00120,2018.0,2018.0,2018.0,2.0,Nederlandse Organisatie voor Wetenschappelijk Onderzoek
10.1002/adma.201805555,2018.0,2019.0,2019.0,29.0,"European Research Council,H2020 European Research Council,Air Force Office of Scientific Research"
10.1029/2018JE005563,2019.0,2019.0,2019.0,1.0,Deutsche Forschungsgemeinschaft
10.1096/fj.201800407RR,2018.0,2019.0,2019.0,7.0,"Salt Science Research Foundation,Japan Society for the Promotion of Science"
10.1093/mnras/sty2621,2018.0,2019.0,2019.0,7.0,"Centre National de la Recherche Scientifique,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,Institut Universitaire de France,Sorbonne Paris Cité,Bundesministerium für Bildung und Forschung,Istituto Nazionale di Fisica Nucleare,Fundamenteel Onderzoek der Materie,Nederlandse organisatie voor Wetenschappelijk Onderzoek,Council of the President of the Russian Federation for young scientists and leading scientific schools National Authority for Scientific Research,Ministerio de Economía y Competitividad"
10.1093/mnrasl/sly177,2018.0,2019.0,2019.0,9.0,"Xinjiang Key Laboratory of Radio Astrophysics,National Science Foundation of China,National Key R&D Program of China,Ministerio de Economía y Competitividad,Fundo Europeu de Desenvolvimento Regional,Ministry of Education, Culture, Sports, Science and Technology,Japan Society for Promotion of Science,European Research Council,University of Guanajuato"
10.1093/bib/bbx063,2017.0,2018.0,2018.0,17.0,"FRM,Investments for the Future"
10.1093/mnras/stw2134,2016.0,2016.0,2016.0,82.0,DFG
10.1002/eji.201747191,2017.0,2018.0,2018.0,7.0,"Deutsche Forschungsgemeinschaft,Charité University Medicine Berlin"
10.1088/1741-2552/aab2f2,2018.0,2018.0,2018.0,743.0,"Polish National Science Center,Ministry of Education and Science of the Russian Federation,Agence Nationale de la Recherche,Japan Society for the Promotion of Science,H2020 European Research Council"
10.1002/fld.4423,2017.0,2018.0,2018.0,3.0,"Agence Nationale de la Recherche,HPC ressources from GENCI-[CINES]"
10.1111/hiv.12557,2017.0,2018.0,2018.0,5.0,"Seventh Framework Programme,Bristol-Myers Squibb,Gilead Sciences,GlaxoSmithKline,Janssen Research and Development,Merck,Pfizer,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,Danmarks Grundforskningsfond"
10.1098/rsif.2017.0502,2017.0,2017.0,2017.0,30.0,"Conseil Régional PACA,Agence Nationale de la Recherche"
10.1111/rssc.12260,2018.0,2018.0,2018.0,11.0,"Fondation Mathématique Jacques Hadamard,Électricité de France,Thalès Optronique"
10.1093/ehjci/jew277,2016.0,2017.0,2017.0,21.0,Nice University Hospital
10.1073/pnas.1706100115,2018.0,2018.0,2018.0,24.0,"RCUK | Engineering and Physical Sciences Research Council,RCUK | Medical Research Council,EC | Seventh Framework Programme,DH | National Institute for Health Research,RCUK | Engineering and Physical Sciences Research Council,EC | Horizon 2020 Framework Programme,RCUK | Medical Research Council,Alzheimer's Research UK,Brain Research Trust,EC | Horizon 2020 Framework Programme,RCUK | Medical Research Council,HHS | National Institutes of Health"
10.1007/s10827-018-0680-1,2018.0,2018.0,2018.0,6.0,"ECOS-Sud program Chili-France,Horizon 2020,advanced center for electrical and electronic engineering, Conicyt,Millenium scientific initiative of the Chilean Ministry of Economy, Development, and Tourism"
10.1002/cssc.201802066,2018.0,2018.0,2018.0,17.0,H2020 European Research Council
10.1007/s10686-018-9596-z,2018.0,2018.0,2018.0,4.0,"Fondation du Collège de France,Observatoire de la Côte d’Azur"
10.1085/jgp.201812179,2018.0,2018.0,2018.0,31.0,"National Institutes of Health,Willard L. Eccles Charitable Foundation,Glaucoma Research Foundation,University of Utah,Research to Prevent Blindness"
